id;name;type;subtype;is_active;location_country;ville;nb_evenements;nb_membres;certifie;creation;code_insee
https://actionpopulaire.fr/groupes/175a6e89-e4fd-487b-805b-dde0bf4416c4/accueil/;Ouste ! - Journal Insoumis;Fonctionnel;50;FALSE;FR;36000 Châteauroux;2;4;FALSE;Créé il y a 2 ans;36
https://actionpopulaire.fr/groupes/17642185-5183-4ad0-bca9-27f07faa48a8/accueil/;Lezennes Insoumise;Local;1;TRUE;FR;59260 Lezennes;11;4;FALSE;Créé il y a 3 ans;59
https://actionpopulaire.fr/groupes/17a34627-36d1-4fca-94e2-d8b1f36231dc/accueil/;Bastia Insoumise;Local;1;FALSE;FR;20200 Bastia;NA;3;TRUE;Créé l’année dernière;2B
https://actionpopulaire.fr/groupes/17a3ef72-9330-4d57-ae2f-daba844a9e79/accueil/;La Seiche Insoumise;Local;1;FALSE;FR;35230 Noyal châtillon sur seiche;1;14;TRUE;Créé il y a 3 ans;35
https://actionpopulaire.fr/groupes/18101238-9c29-4586-b5a1-25b5f0dc76f2/accueil/;Les Jeunes Insoumis·es De Guingamp !;Thématique;33;FALSE;FR;22200 Guingamp;NA;3;TRUE;Créé il y a 2 ans;22
https://actionpopulaire.fr/groupes/181979f2-efed-4e4a-8474-2d47c4c4d604/accueil/;Les Insoumis Du Crestois - Groupe Élargi;Local;1;TRUE;FR;26400 Crest;90;47;TRUE;Créé il y a 3 ans;26
https://actionpopulaire.fr/groupes/18c1b5e1-b89e-4152-a8f5-d16ad970fbb2/accueil/;Groupe D'action Écolo Alternatif Insoumis Dionysien;Thématique;38;FALSE;FR;93200 Saint-Denis;1;4;FALSE;Créé il y a 2 ans;93
https://actionpopulaire.fr/groupes/18c275c3-d353-47ae-8aa5-ef22b3966e77/accueil/;Afrique De L'est Et Australe En Soutien A Jlm;Soutien Nous Sommes Pour;66;TRUE;KE;20117 Naivasha;1;2;FALSE;Créé le mois dernier;99
https://actionpopulaire.fr/groupes/18c7ea3c-cf9b-4a7c-8391-5f43bcbbd966/accueil/;Fi Nord Mayenne;Local;1;FALSE;FR;53100 Mayenne;3;7;TRUE;Créé il y a 8 mois;53
https://actionpopulaire.fr/groupes/18ef7d3c-091d-46a8-baa2-b634f515159a/accueil/;Les Insoumis De Creteil;Local;1;TRUE;FR;94000 creteil;8;20;TRUE;Créé il y a 3 ans;94
https://actionpopulaire.fr/groupes/1926bfe8-8ce7-4653-912c-d69b040f1c8e/accueil/;France Insoumise Evreux 1;Local;1;FALSE;FR;27000 Evreux;13;25;TRUE;Créé il y a 3 ans;27
https://actionpopulaire.fr/groupes/192be290-6010-40b2-b404-9e9c677a0ee0/accueil/;Mazé-Beaufort Insoumis;Local;1;FALSE;FR;49630 Mazé-Milon;4;7;TRUE;Créé il y a 3 ans;49
https://actionpopulaire.fr/groupes/193dca01-1148-4077-88fb-f03b686978c6/accueil/;Énergie;Thématique;2;FALSE;FR;67450 MUNDOLSHEIM;NA;134;FALSE;Créé il y a 3 ans;67
https://actionpopulaire.fr/groupes/1954378c-e4db-4d1a-aa7b-2aafb188f869/accueil/;Bergerac Insoumis;Local;1;TRUE;FR;24100 Bergerac;34;45;TRUE;Créé il y a 3 ans;24
https://actionpopulaire.fr/groupes/196b6c8b-ff9d-47fc-a98b-94e629cf2c8e/accueil/;Les Insoumis De Labastide;Local;1;TRUE;FR;31230 Labastide paumes;NA;1;FALSE;Créé il y a 2 semaines;31
https://actionpopulaire.fr/groupes/19ade384-b2fd-40c6-a56d-7eeac2135443/accueil/;Les Insoumis De Nantes Atlantique (Bouguenais, Bouaye, Pont-Saint-Martin);Local;1;FALSE;FR;44830 Bouaye;6;30;TRUE;Créé il y a 3 ans;44
https://actionpopulaire.fr/groupes/19bb375b-9167-4792-a8c1-37d2f3733275/accueil/;Droit À La Santé Pour Tous 56;Thématique;23;FALSE;FR;56570 Locmiquélic;4;7;FALSE;Créé il y a 3 ans;56
https://actionpopulaire.fr/groupes/19c15745-3ffb-4337-b93e-f690cc9718d6/accueil/;Jeunes Insoumis·es De Blois;Thématique;33;FALSE;FR;41000 Blois;6;11;FALSE;Créé il y a 3 ans;41
https://actionpopulaire.fr/groupes/19d00a6f-9c65-4b51-8b24-779c7a3b45ba/accueil/;Les Insoumis Du Pays Foyen Et Du Libournais;Fonctionnel;56;TRUE;FR;33220 eynesse;2;2;FALSE;Créé il y a 6 mois;33
https://actionpopulaire.fr/groupes/19e05205-1977-40f1-90c1-f1ca0f4d2d3d/accueil/;La France Insoumise Du Val De Briey;Local;1;FALSE;FR;54790 Val de Briey;13;15;TRUE;Créé il y a 3 ans;54
https://actionpopulaire.fr/groupes/19e6012b-dd73-4d03-979a-0faa265a6bc2/accueil/;Juvisy Insoumise;Local;1;TRUE;FR;91260 Juvisy sur orge;NA;1;FALSE;Créé il y a 5 jours;91
https://actionpopulaire.fr/groupes/19fadc15-b86f-45ad-ac29-5a16a1e1c467/accueil/;La Courroie Des Hautes-Alpes;Fonctionnel;45;FALSE;FR;05260 Ancelle;1;5;FALSE;Créé il y a 10 mois;05
https://actionpopulaire.fr/groupes/1a0e1b10-1678-45c2-8782-fec6debb47f2/accueil/;Les Insoumis De Fontenay-Sous-Bois Est;Local;1;FALSE;FR;94120 Fontenay-sous-Bois;6;10;TRUE;Créé il y a 3 ans;94
https://actionpopulaire.fr/groupes/1a23cb26-ceb9-45e7-886f-7e72b10a388f/accueil/;Insoumis - Sud Touraine;Local;1;FALSE;FR;37600 VERNEUIL SUR INDRE;6;4;TRUE;Créé il y a 3 ans;37
https://actionpopulaire.fr/groupes/1a3c751e-2ad7-46ad-b250-c7e0b7794e65/accueil/;Le Discord Insoumis;Fonctionnel;50;FALSE;FR;75011 Paris;1;23;FALSE;Créé il y a 2 ans;75
https://actionpopulaire.fr/groupes/1a7761e6-ecff-4c97-b6ee-9331d2547800/accueil/;Comité D'appui De La Meuse;Fonctionnel;58;FALSE;FR;55100 Verdun;7;5;TRUE;Créé il y a 2 ans;55
https://actionpopulaire.fr/groupes/1aa40101-2046-4fb3-8b21-bfc5db7804b4/accueil/;Équipe De Soutien Des Floralies;Soutien Nous Sommes Pour;66;TRUE;FR;81300 GRAULHET;NA;1;FALSE;Créé il y a 3 mois;81
https://actionpopulaire.fr/groupes/1ad9c40f-ce36-4d02-95ff-3412b916e01d/accueil/;Jeunes Insoumis.es Arras;Fonctionnel;49;FALSE;FR;62000 Arras;NA;1;FALSE;Créé l’année dernière;62
https://actionpopulaire.fr/groupes/1adfc2ae-bcfc-443d-933f-1cf936443fbf/accueil/;Lavelanet Insoumis;Local;1;FALSE;FR;09300 Lavelanet;NA;16;TRUE;Créé il y a 3 ans;09
https://actionpopulaire.fr/groupes/1afeab97-3dd8-4fa9-bd1c-3f69bd230387/accueil/;Groupe Fonctionnel Caravanes Des Quartiers Populaires Toulouse;Fonctionnel;48;FALSE;FR;31000 TOULOUSE;5;7;FALSE;Créé il y a 3 ans;31
https://actionpopulaire.fr/groupes/1b05490d-00eb-4ef1-a327-5edb10cc47e5/accueil/;Nous Somes Pour De Corbeil;Soutien Nous Sommes Pour;66;TRUE;FR;91100 CORBEIL ESSONNES;NA;1;FALSE;Créé il y a 3 mois;91
https://actionpopulaire.fr/groupes/1b18edd5-1fe2-4d3f-9c8a-0edf04e9135d/accueil/;Besançon L'insoumise Vaites/Chaprais;Local;1;FALSE;FR;25000 Besançon;6;16;TRUE;Créé il y a 3 ans;25
https://actionpopulaire.fr/groupes/1b2223c3-512e-4387-a858-6b22676e14e0/accueil/;La France Insoumise Leforest;Local;1;FALSE;FR;62790 Leforest;NA;17;TRUE;Créé il y a 3 ans;62
https://actionpopulaire.fr/groupes/1b348230-7000-41a8-b4e9-6b5eada83a68/accueil/;Toulouse Populaire - Quartier Pattes D'oie Et Arènes;Soutien Nous Sommes Pour;66;TRUE;FR;31300 toulouse;NA;2;FALSE;Créé il y a 3 mois;31
https://actionpopulaire.fr/groupes/1b54aa40-0646-426e-8487-6ba3194a1f6c/accueil/;Nanterre Parc Préfecture Université;Local;1;FALSE;FR;92000 Nanterre;NA;10;TRUE;Créé il y a 3 ans;92
https://actionpopulaire.fr/groupes/1b917fdb-2ea2-48a6-be3d-3d3d945bac1a/accueil/;L'ile-Saint-Denis Insoumise;Local;1;FALSE;FR;"""93450 LÎle-Saint-Denis""";1;15;TRUE;Créé il y a 3 ans;93
https://actionpopulaire.fr/groupes/1b9248bc-71e8-4c9a-aae8-11682d8ef09b/accueil/;Montdidier Insoumis Et Debout;Local;1;TRUE;FR;80500 Montdidier;5;10;TRUE;Créé il y a 3 ans;80
https://actionpopulaire.fr/groupes/1bc7d188-8160-4a5a-9b1e-4360bddc8213/accueil/;Comité D'appui De Brest;Fonctionnel;58;TRUE;FR;29200 Brest;30;49;TRUE;Créé il y a 2 ans;29
https://actionpopulaire.fr/groupes/1beb92b1-d353-4c2d-bfff-b15e49af9748/accueil/;L'aubret - Entre Monoblet Et St Hippolyte Du Fort;Local;1;FALSE;FR;30170 Monoblet;NA;2;FALSE;Créé le mois dernier;30
https://actionpopulaire.fr/groupes/1bedb649-7f81-4199-b3c3-312015f78277/accueil/;Mauges Insoumises Nord;Local;1;FALSE;FR;49410 Mauges sur Loire;10;8;TRUE;Créé il y a 3 ans;49
https://actionpopulaire.fr/groupes/1bf59e16-59a9-4e22-987a-335f3e208da4/accueil/;Passion Insoumise;Fonctionnel;45;FALSE;FR;06500 MENTON;NA;2;FALSE;Créé il y a 2 ans;06
https://actionpopulaire.fr/groupes/1c038c86-2b3a-4c03-babc-e84245de570d/accueil/;Grenoble Bouchayer-Viallet Insoumis;Local;1;FALSE;FR;38000 Grenoble;5;21;TRUE;Créé il y a 3 ans;38
https://actionpopulaire.fr/groupes/1c06d704-dc30-40a0-94b0-e89786384ddf/accueil/;Groupe D'action Du 9e Arrondissement De Paris;Local;1;TRUE;FR;75009 Paris;7;11;TRUE;Créé il y a 11 mois;75
https://actionpopulaire.fr/groupes/1c09d9f6-359d-426e-9400-56b29fec25d5/accueil/;Les Avirons Insoumis;Local;1;FALSE;FR;97425 Les Avirons;NA;10;TRUE;Créé il y a 3 ans;974
https://actionpopulaire.fr/groupes/1c16adcd-877a-42c3-b965-c75bf5e11574/accueil/;Lfi Nord Medoc;Local;1;FALSE;FR;33930 VENDAYS-MONTALIVET;1;2;FALSE;Créé il y a 3 mois;33
https://actionpopulaire.fr/groupes/1c1bad27-6e82-4ae8-b7ef-6d588c0d492b/accueil/;Nsp Châteauroux Beaulieu;Soutien Nous Sommes Pour;66;TRUE;FR;36000 Châteauroux;1;1;FALSE;Créé il y a 3 mois;36
https://actionpopulaire.fr/groupes/1c20d087-c37e-4a6e-9574-102a351da033/accueil/;Équipe De Soutien Stalingrad;Soutien Nous Sommes Pour;66;TRUE;FR;75019 Paris;2;10;FALSE;Créé il y a 3 mois;75
https://actionpopulaire.fr/groupes/1c23c2df-1e85-4e88-a997-28d7bd1f0227/accueil/;Jeunes Insoumis·es De Caen;Thématique;33;TRUE;FR;14000 CAEN;13;19;TRUE;Créé l’année dernière;14
https://actionpopulaire.fr/groupes/1c38e48b-95e2-48ce-a4d2-cf5bd6092cfa/accueil/;Les Insoumis Du Laissaguais;Local;1;TRUE;FR;12310 Laissac Severac L Eglise;NA;1;FALSE;Créé il y a 3 semaines;12
https://actionpopulaire.fr/groupes/1c41aa4e-9602-499b-ab52-4347545aa52b/accueil/;Castor Insoumis;Local;1;FALSE;FR;33600 Pessac;2;7;FALSE;Créé l’année dernière;33
https://actionpopulaire.fr/groupes/1c425980-7365-4b60-bfb5-aeaa84f5ec33/accueil/;Equipe De Soutien De Villejuif;Soutien Nous Sommes Pour;66;TRUE;FR;94800 Villejuif;2;3;FALSE;Créé il y a 3 mois;94
https://actionpopulaire.fr/groupes/1c42b1f2-847f-4e16-b38b-d8d4dd6f3530/accueil/;Tremblay-En-France;Local;1;TRUE;FR;93290 Tremblay-en-France;11;32;TRUE;Créé il y a 3 ans;93
https://actionpopulaire.fr/groupes/1c58c421-ac49-4341-adf2-9cd958144e84/accueil/;Jeunes Insoumis·es Campus Msa;Professionnel;53;FALSE;FR;76130 Mont-Saint-Aignan;NA;5;FALSE;Créé il y a 3 ans;76
https://actionpopulaire.fr/groupes/1c784d40-89b7-4517-a52c-ccd0fe2f5cfc/accueil/;Montelimar;Local;1;TRUE;FR;26200 Montelimar;7;34;TRUE;Créé il y a 3 ans;26
https://actionpopulaire.fr/groupes/1c80a25a-745a-4080-8481-f1b1a481510e/accueil/;Comité D'appui De Rodez;Fonctionnel;58;FALSE;FR;12000 Rodez;3;12;TRUE;Créé il y a 2 ans;12
https://actionpopulaire.fr/groupes/1c8824ff-9678-4783-a113-b98e0e7774f1/accueil/;Montpellier Ouest;Local;1;FALSE;FR;34000 Montpellier;14;14;TRUE;Créé il y a 3 ans;34
https://actionpopulaire.fr/groupes/1ca2aa1b-6378-43ab-88d4-ad14ab097819/accueil/;Discord - France Insoumise De La Metropole De Lyon;Fonctionnel;56;FALSE;FR;69001 LYON;2;14;FALSE;Créé il y a 11 mois;69
https://actionpopulaire.fr/groupes/1ca484ae-33c4-42bd-ba34-05372de0914f/accueil/;En Haute-Vienne, Nous Sommes Pour !;Soutien Nous Sommes Pour;66;TRUE;FR;87000 Limoges;3;9;FALSE;Créé il y a 3 mois;87
https://actionpopulaire.fr/groupes/1cd670d7-cb06-4b03-8936-0854b1dfe94e/accueil/;Jeunes Insoumis.es Nantais.es;Thématique;33;TRUE;FR;44300 Nantes;4;9;TRUE;Créé il y a 2 mois;44
https://actionpopulaire.fr/groupes/1d160705-ac12-430f-9743-1853140522f9/accueil/;Les Insoumis Saint Etienne Au Mont;Local;1;TRUE;FR;62360 ST ETIENNE AU MONT;NA;1;FALSE;Créé la semaine dernière;62
https://actionpopulaire.fr/groupes/1d1a5bb8-effe-4ba0-b512-35777db2a697/accueil/;Insoumis 48;Local;1;TRUE;FR;48000 Barjac;6;58;TRUE;Créé il y a 3 ans;48
https://actionpopulaire.fr/groupes/1d42ac9a-393d-4cbf-a176-33fdb0178818/accueil/;Action Lfi Düsseldorf;Local;1;TRUE;DE;40212 Düsseldorf;NA;1;FALSE;Créé il y a 3 jours;99
https://actionpopulaire.fr/groupes/1d67858a-e875-41f8-a2bd-e876d0f37772/accueil/;Rezistantes Et Insoumises;Thématique;22;FALSE;RE;97431 Plaine des Palmistes;NA;4;FALSE;Créé il y a 3 ans;974
https://actionpopulaire.fr/groupes/1d782ac4-6693-469b-939e-132f025a0f93/accueil/;Groupe D'action Télégraphe-Gambetta-Saint-Fargeau;Local;1;TRUE;FR;75020 Paris;17;149;TRUE;Créé il y a 3 ans;75
https://actionpopulaire.fr/groupes/1d81d199-510f-45a5-8ab0-535d96ad039a/accueil/;Les Insoumis.es De Lagny-Thorigny;Local;1;TRUE;FR;77400 Lagny Sur Marne;61;73;TRUE;Créé il y a 3 ans;77
https://actionpopulaire.fr/groupes/1dd0fec2-9dbb-4808-b8e5-0a242edb99d2/accueil/;Insoumis Faches Thumesnil;Local;1;FALSE;FR;59155 Faches-Thumesnil;10;23;TRUE;Créé il y a 3 ans;59
https://actionpopulaire.fr/groupes/1dd4de74-83eb-4c1d-9b6e-aef9db540053/accueil/;Actions Bassin Minier;Fonctionnel;49;FALSE;FR;62110 Hénin-Beaumont;NA;12;FALSE;Créé l’année dernière;62
https://actionpopulaire.fr/groupes/1dd94914-af5a-4744-b1e7-497a4e96bb03/accueil/;Action Populaire Thionville;Soutien Nous Sommes Pour;66;TRUE;FR;57100 Thionville;NA;2;FALSE;Créé le mois dernier;57
https://actionpopulaire.fr/groupes/1e27f65d-4fce-4ca3-af74-e9f77240b111/accueil/;Équipe Du Haut Roubion;Soutien Nous Sommes Pour;66;TRUE;FR;26400 Francillon sur roubion;2;3;FALSE;Créé il y a 2 mois;26
https://actionpopulaire.fr/groupes/1e691d80-a8c3-4add-8f82-fb7f6b27af62/accueil/;Bellevue;Local;1;FALSE;FR;71300 Montceau Les Mines;29;6;TRUE;Créé il y a 3 ans;71
https://actionpopulaire.fr/groupes/1e69d8c3-1992-4a4d-91f4-85f36116a369/accueil/;Groupe Thématique Égalité Femme Homme Du Val-De-Marne;Thématique;22;FALSE;FR;94140 Alfortville;NA;9;FALSE;Créé il y a 11 mois;94
https://actionpopulaire.fr/groupes/1e9e4213-5958-4f12-91a4-fe7ec3570967/accueil/;Meudon Insoumis;Local;1;FALSE;FR;92190 Meudon;18;27;TRUE;Créé il y a 3 ans;92
https://actionpopulaire.fr/groupes/1eaeef74-1caf-4b85-82a5-3fe17cd0e660/accueil/;Comité D'appui De Lannion-Trégor Insoumis;Fonctionnel;58;FALSE;FR;22300 Lannion;12;16;TRUE;Créé il y a 2 ans;22
https://actionpopulaire.fr/groupes/1ec42e84-da74-440c-a123-3d56551213aa/accueil/;Le 6e Insoumis;Local;1;FALSE;FR;69006 Lyon;11;106;TRUE;Créé il y a 3 ans;69
https://actionpopulaire.fr/groupes/1ed4599c-081e-4320-b825-7736b681f6ca/accueil/;Les Insoumis De Marthon;Local;1;FALSE;FR;16380 Marthon;8;6;TRUE;Créé il y a 3 ans;16
https://actionpopulaire.fr/groupes/1ee4f38d-5f69-4871-a221-b7c9f889e547/accueil/;Insoumis Tournefeuille;Local;1;FALSE;FR;31 170 Tournefeuille;NA;10;TRUE;Créé il y a 3 ans;31
https://actionpopulaire.fr/groupes/1f0931fd-991a-45ae-a4f3-ccdc216dc4a1/accueil/;Groupe D'action Provinois-Bassée-Montois;Local;1;FALSE;FR;77650 Longueville;1;6;TRUE;Créé il y a 2 ans;77
https://actionpopulaire.fr/groupes/1f5d9dbd-4714-412c-8710-9e827650f0cb/accueil/;Equipe De Soutien Paris 12 Nord;Soutien Nous Sommes Pour;66;TRUE;FR;75012 paris;2;5;FALSE;Créé il y a 3 semaines;75
https://actionpopulaire.fr/groupes/1f7cb319-310d-4684-abf1-34c5830b5089/accueil/;Réunions Publiques;Fonctionnel;46;FALSE;FR;14123 IFS;NA;1;FALSE;Créé il y a 2 ans;14
https://actionpopulaire.fr/groupes/1fa12142-0cf2-4ad5-b208-60e738ccd281/accueil/;La Plaine Des Cafres Insoumise;Local;1;FALSE;RE;97430 Le Tampon;2;23;TRUE;Créé il y a 3 ans;974
https://actionpopulaire.fr/groupes/1fb38032-0f79-4960-92fb-936bd07a5447/accueil/;Insoumi·es Saint Pol;Local;1;TRUE;FR;59430 Saint-Pol-sur-Mer;2;16;TRUE;Créé il y a 2 ans;59
https://actionpopulaire.fr/groupes/1fb631a3-71ec-440d-8e85-e1cad0aa6ca8/accueil/;Quercy-Rouergue 82;Local;1;TRUE;FR;82330 Ginals;1;1;FALSE;Créé le mois dernier;82
https://actionpopulaire.fr/groupes/1fbc76d2-44c8-4863-ba7d-0b7e83d75b08/accueil/;À Verrières Aussi L'humain D'abord;Local;1;FALSE;FR;91370 verrières le buisson;3;20;TRUE;Créé il y a 3 ans;91
https://actionpopulaire.fr/groupes/1fd2bf9d-25a9-40a1-bcf8-d88a7bbd023b/accueil/;Vésubie Insoumise;Local;1;TRUE;FR;06450 La Bollène Vésubie;29;9;TRUE;Créé il y a 3 ans;06
https://actionpopulaire.fr/groupes/1fd567b2-2aac-421f-86db-fb8fe71499e7/accueil/;Meulan Insoumise;Local;1;FALSE;FR;78250 Meulan en Yvelines;NA;1;FALSE;Créé le mois dernier;78
https://actionpopulaire.fr/groupes/1ff10028-220a-4072-8c97-42a806491ff3/accueil/;Épinal L'insoumise;Local;1;FALSE;FR;88000 Epinal;2;37;FALSE;Créé il y a 3 ans;88
https://actionpopulaire.fr/groupes/200932cc-b304-49a9-98ec-27293189202d/accueil/;Équipe Soutien Saint Jean Pied De Port;Soutien Nous Sommes Pour;66;TRUE;FR;64220 ST JEAN PIED DE PORT;NA;3;FALSE;Créé il y a 3 mois;64
https://actionpopulaire.fr/groupes/20bc830f-9e71-47b0-9da5-80c6c8bc7e9e/accueil/;Bretagne Insoumise;Fonctionnel;50;TRUE;FR;35000 Rennes;4;38;FALSE;Créé il y a 8 mois;35
https://actionpopulaire.fr/groupes/20f16d5e-de97-404d-8de5-31579b8a6585/accueil/;Equipe De Soutien Faches Thumesnil;Soutien Nous Sommes Pour;66;TRUE;FR;59155 FACHES THUMESNIL;NA;4;FALSE;Créé il y a 3 mois;59
https://actionpopulaire.fr/groupes/20f4fecd-71b2-45a3-b879-a26d21c7486d/accueil/;Lot Vignoble Insoumis;Local;1;FALSE;FR;46140 Castelfranc;1;12;TRUE;Créé il y a 3 ans;46
https://actionpopulaire.fr/groupes/21081675-0ba6-495c-8170-8b053855fd90/accueil/;Les Insoumis De Clamart;Local;1;TRUE;FR;92140 Clamart;36;51;TRUE;Créé il y a 3 ans;92
https://actionpopulaire.fr/groupes/21530668-ca78-4a92-9ada-428af1915858/accueil/;La France Insoumise Nancy;Local;1;FALSE;FR;54000 Nancy;4;145;FALSE;Créé il y a 3 ans;54
https://actionpopulaire.fr/groupes/217a9e11-96cf-4e24-a09e-7a334643aaf9/accueil/;Comité D'appui Du Sud-Est Toulousain - Lauragais;Fonctionnel;58;FALSE;FR;31750 Escalquens;4;5;TRUE;Créé il y a 2 ans;31
https://actionpopulaire.fr/groupes/2180cfa7-00f7-4ee2-b674-cb332eee1f09/accueil/;Etudiant.e.s Sciences Po;Professionnel;53;FALSE;FR;34060 Montpellier;NA;2;FALSE;Créé il y a 8 mois;34
https://actionpopulaire.fr/groupes/21990a5f-5583-404c-8e0c-359083aadfd5/accueil/;Équipe De Soutien Roissy;Soutien Nous Sommes Pour;66;TRUE;FR;77680 Roissy-en-Brie;NA;1;FALSE;Créé il y a 3 mois;77
https://actionpopulaire.fr/groupes/21ae3658-f98a-43f7-98f9-467ffd075c98/accueil/;Groupe D'action Des Cantons De Montargis Et Chalette-Sur-Loing;Local;1;TRUE;FR;45200 Montargis;15;8;TRUE;Créé il y a 5 mois;45
https://actionpopulaire.fr/groupes/21b912ca-7538-4464-9b28-6a9c29638ced/accueil/;Groupe De Formation À L'utilisation Des Outils Numériques;Fonctionnel;49;FALSE;FR;"""86140 St Genest dAmbière""";NA;2;FALSE;Créé il y a 3 ans;86
https://actionpopulaire.fr/groupes/21bd69c7-b698-47ef-8ca9-5061adb02807/accueil/;Mensonges Et Vérités;Thématique;24;FALSE;FR;31220 MONTBERAUD;NA;1;FALSE;Créé il y a 2 ans;31
https://actionpopulaire.fr/groupes/21cdf6e2-cfcf-4414-9ecd-7fe443c015bd/accueil/;Avenir En Commun - Fi Circo 1;Local;1;TRUE;FR;86180 Buxerolles;2;34;TRUE;Créé il y a 3 ans;86
https://actionpopulaire.fr/groupes/21f6af2b-09b6-4699-895f-0fe316944ff8/accueil/;Doullens Insoumise !;Local;1;TRUE;FR;80600 Doullens;53;3;TRUE;Créé il y a 3 ans;80
https://actionpopulaire.fr/groupes/220fec7c-8604-484f-80a2-ccea4c061a05/accueil/;Saint Étienne Au Mont  L'insoumis;Soutien Nous Sommes Pour;66;TRUE;FR;62360 ST ETIENNE AU MONT;NA;2;FALSE;Créé la semaine dernière;62
https://actionpopulaire.fr/groupes/22128de3-c705-4d3b-a399-badf71515aab/accueil/;Équipe De Soutien De Doullens;Soutien Nous Sommes Pour;66;TRUE;FR;80600 Doullens;1;1;FALSE;Créé il y a 2 mois;80
https://actionpopulaire.fr/groupes/2238720b-a911-4f4c-9344-617f202b2c47/accueil/;Groupe Fi Tanneries;Local;1;FALSE;FR;67380 Lingolsheim;25;5;TRUE;Créé il y a 3 ans;67
https://actionpopulaire.fr/groupes/22a95da7-31e3-4bb0-a7d4-b1800c007a76/accueil/;L'ortigier Insoumis;Local;1;FALSE;FR;"""19270 St Pardoux lOrtigier""";5;6;TRUE;Créé il y a 3 ans;19
https://actionpopulaire.fr/groupes/22af2b0a-98a0-4c59-91b6-7aaf91538257/accueil/;Comités D'appui Du Nord De La Charente;Fonctionnel;58;FALSE;FR;16260 Chasseneuil sur Bonnieure;12;4;TRUE;Créé il y a 2 ans;16
https://actionpopulaire.fr/groupes/22d5d282-1619-4a3b-b43d-3ce38712e8ec/accueil/;Christiane Faure;Local;1;FALSE;FR;44400 Reze;1;9;TRUE;Créé il y a 3 ans;44
https://actionpopulaire.fr/groupes/22db34e1-b257-466b-b1fa-21c966976ef4/accueil/;Esj Lille Insoumise;Professionnel;53;FALSE;FR;59046 Lille;NA;15;FALSE;Créé il y a 3 ans;59
https://actionpopulaire.fr/groupes/22ea8d10-0115-4065-91d4-ee61667c1b08/accueil/;Vernet Les Bains Insoumis;Local;1;FALSE;FR;66820 Vernet Les Bains 66820;4;6;TRUE;Créé il y a 3 ans;66
https://actionpopulaire.fr/groupes/22f0b6c0-2c88-473a-a507-6ae2e6eec4cb/accueil/;Groupe D'action Gammarth Insoumise;Thématique;24;FALSE;TN;2078 La Marsa;NA;3;FALSE;Créé il y a 3 mois;99
https://actionpopulaire.fr/groupes/23211e32-4124-4a9d-9f5a-ca1af2157a35/accueil/;La Meute Insoumise;Local;1;TRUE;FR;13005 Marseille;64;51;TRUE;Créé il y a 3 ans;13
https://actionpopulaire.fr/groupes/233153bf-cdc6-4459-b28a-c2649277d3b7/accueil/;Oullins Insoumis!;Local;1;FALSE;FR;69600 OULLINS;2;36;TRUE;Créé il y a 3 ans;69
https://actionpopulaire.fr/groupes/23358b1a-24be-4e23-be11-012f09262344/accueil/;Donzere Insoumis;Local;1;FALSE;FR;26290 donzere;6;8;TRUE;Créé il y a 3 ans;26
https://actionpopulaire.fr/groupes/234857d4-cbac-4e3b-9ceb-3c0dcf4b9e97/accueil/;Comité D'appui Côte Sud Des Landes;Fonctionnel;58;FALSE;FR;40230 Saint-Vincent-de-Tyrosse;2;5;TRUE;Créé il y a 2 ans;40
https://actionpopulaire.fr/groupes/234a9f55-61ae-4b15-8d05-f331b17eb08f/accueil/;Cergy Pontoise Insoumise;Soutien Nous Sommes Pour;66;TRUE;FR;95610 Eragny;NA;2;FALSE;Créé il y a 3 mois;95
https://actionpopulaire.fr/groupes/235c7d1a-29c0-47f3-abee-d20a3e27133a/accueil/;Les Insoumis-Es De Décines;Local;1;FALSE;FR;69150 Décines;11;10;TRUE;Créé il y a 3 ans;69
https://actionpopulaire.fr/groupes/23622735-fa88-4625-9a7d-36d7c2ff41ce/accueil/;La France Insoumise-Tourcoing Groupe D'actions Brun-Pain, Francs, Orions;Local;1;FALSE;FR;59200 Tourcoing;30;10;TRUE;Créé il y a 3 ans;59
https://actionpopulaire.fr/groupes/23647fcf-c5b4-406e-beaa-9c952243b71d/accueil/;Les Insoumis De La Rive Gauche !;Local;1;TRUE;FR;35780 LA RICHARDAIS;14;27;TRUE;Créé il y a 3 ans;35
https://actionpopulaire.fr/groupes/23754c33-f02e-4ab9-b512-52b2d40bc65b/accueil/;Comité D'appui De Fontenay-Trésigny;Fonctionnel;58;FALSE;FR;77610 Fontenay-Trésigny;1;2;TRUE;Créé il y a 2 ans;77
https://actionpopulaire.fr/groupes/23955107-8776-4731-ab5a-fd34dc5f91ed/accueil/;Gennevilliers Insoumise;Local;1;TRUE;FR;92230 Gennevilliers;25;12;TRUE;Créé il y a 3 ans;92
https://actionpopulaire.fr/groupes/23ad6f41-1aa3-49bb-8e93-24b8e64da937/accueil/;Calais Centre;Soutien Nous Sommes Pour;66;TRUE;FR;62100 Calais;NA;2;FALSE;Créé il y a 3 mois;62
https://actionpopulaire.fr/groupes/23db0948-3bb1-4f08-b504-b84432a68dee/accueil/;Insoumis Du Gier Dorlay;Local;1;FALSE;FR;42420 Lorette;5;7;TRUE;Créé il y a 3 ans;42
